,A_0,X_0,Y_0,A_1,X_1,Y_1,A_2,X_2,Y_2,A_3,X_3,Y_3,A_4,X_4,Y_4,A_5,X_5,Y_5
1714,5.651729176635054,15.029661526738407,8.349290657488188,0.0,36.89112852788131,36.41616025510605,8.579657215167046,38.66740886016698,25.68476783543595,0.0,8.632140354976292,31.639600053898597,0.0,49.28705402152983,9.170014444365032,5.849500968591033,1.4494004322010823,14.432305914599782
1715,8.606081214918808,38.687930700088174,25.708549530115487,0.0,46.97538187530281,10.49845768104522,0.0,36.79636842683547,40.73611671263236,0.0,0.242132998713962,5.906542009637422,5.525417369948061,15.034385385876547,8.324126528948497,5.8116519661962265,1.478653704936658,14.465370329405225
1716,8.531950461060703,38.71415801191046,25.705117871534593,0.0,21.183021600536918,48.89363088984069,0.0,0.6129648202932825,42.12307223986034,0.0,24.77726776684767,20.60838910561119,5.535534433317265,15.07669248662729,8.336340348363814,5.8868741314601465,1.4612216611151958,14.431340532862544
1717,5.543722712408746,15.046353959407762,8.334064470126338,0.0,36.89112852788131,36.41616025510605,8.702017563340195,38.68937328741128,25.727465028491437,0.0,8.632140354976292,31.639600053898597,0.0,49.28705402152983,9.170014444365032,5.865035603811462,1.4650017571728955,14.45302246370451
1718,8.57116025509438,38.67820251285713,25.71982103867865,0.0,19.54177465042107,27.148395192220086,0.0,0.6129648202932825,42.12307223986034,0.0,29.960351576187765,47.4014089730282,5.560505144304255,15.039166356246087,8.330206168545892,5.8868741314601465,1.4612216611151958,14.431340532862544
1719,8.575656492851794,38.71244133912162,25.71884917201223,0.0,48.334244395168966,32.45955304820159,0.0,30.63455382635545,1.3211892861267727,0.0,0.242132998713962,5.906542009637422,5.507551618177893,15.045977191624859,8.295360554555801,5.828409587940586,1.5135736533345236,14.464725710784593
1720,8.724342290404286,38.68585801814148,25.697221705172836,0.0,13.00627698610336,38.30300945640304,0.0,0.6129648202932825,42.12307223986034,0.0,22.273510292825055,30.943871039619918,5.567673847089309,15.051067903253667,8.303493144525362,5.8868741314601465,1.4612216611151958,14.431340532862544
1721,5.614932293726281,15.027254376373541,8.327032432079116,0.0,36.89112852788131,36.41616025510605,8.629864464186895,38.65908984017143,25.719280491453564,0.0,8.632140354976292,31.639600053898597,0.0,10.02511203624109,35.96673258325865,5.877552501190543,1.4713028326163993,14.459028040035447
1722,5.554405464872991,15.030383903563628,8.339431335482459,0.0,39.88651554116734,15.701555890207358,8.586250363123323,38.69199373297949,25.718509980061352,0.0,8.632140354976292,31.639600053898597,0.0,1.2746100068375121,24.352871221760974,5.7973156682521925,1.457496499144782,14.436682974913765
1723,5.567796540222887,15.048507165643622,8.324952724972055,0.0,36.89112852788131,36.41616025510605,8.409641731247037,38.70057777248718,25.705743121986053,0.0,8.632140354976292,31.639600053898597,0.0,49.28705402152983,9.170014444365032,5.867757434320952,1.4923303121351679,14.427711431970016
1724,8.593720511550071,38.705960293412524,25.69149853052098,0.0,43.811735448400086,21.35225096909878,0.0,30.63455382635545,1.3211892861267727,0.0,0.242132998713962,5.906542009637422,5.530071606142642,15.056338847193334,8.316006906494659,5.877773943138815,1.472229982028411,14.453522219939236
1725,5.56859272954722,15.02963756324841,8.346029582701204,0.0,36.89112852788131,36.41616025510605,8.57784223605256,38.685032944147196,25.678086505300694,0.0,43.590806996749954,23.295535866184363,0.0,7.277258759364313,6.048241912831687,5.96728044601612,1.4327444098338953,14.491327991596496
1726,8.606081214918808,38.687930700088174,25.708549530115487,0.0,25.478671154771217,9.875463771762567,0.0,0.6129648202932825,42.12307223986034,0.0,0.242132998713962,5.906542009637422,5.507551618177893,15.045977191624859,8.295360554555801,5.825390017413029,1.4626332316712993,14.467337294917069
1727,5.754254434841896,1.4452582038127075,14.419940346836585,0.0,33.589583586750734,29.47061532752136,0.0,20.149178246148164,38.02356432474438,0.0,21.011215853914884,0.2588947699651567,8.602288816915594,38.688183476759974,25.69719530085772,5.598039271412239,15.03555694097017,8.349563581530731
1728,8.623299957617801,38.66641376071206,25.69935064550505,0.0,36.33046944070888,0.3392919655536397,0.0,17.49183199279145,39.01948261359932,0.0,0.242132998713962,5.906542009637422,5.527507844882129,15.046889335406533,8.335426739986103,5.850903617825887,1.4592714496958106,14.432597442224075
1729,5.737233123032435,15.088341743524122,8.381858108009503,0.0,19.65246529244754,38.33303099103465,8.643898740521252,38.68016729258493,25.70315362173131,0.0,48.3217637962969,30.89668643268797,5.846455995094977,1.469365092056289,14.437552210846903,0.0,27.224469386912837,18.250748754649987
1730,5.567238811761467,15.050962147578097,8.321600802219791,0.0,36.89112852788131,36.41616025510605,8.677368881114639,38.66841748510273,25.678663175193105,0.0,8.632140354976292,31.639600053898597,0.0,49.28705402152983,9.170014444365032,5.909727918986109,1.4754177299192095,14.41802187739604
1731,8.724342290404286,38.68585801814148,25.697221705172836,0.0,35.60299124610245,15.232340979637831,0.0,0.6129648202932825,42.12307223986034,0.0,22.273510292825055,30.943871039619918,5.542927383818339,15.022826307883436,8.315729418436954,5.8868741314601465,1.4612216611151958,14.431340532862544
